index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_centroid,distance_in_meters_from_centroid
15712,Freeze Cooling System,12.8835612,77.5554016,office,BIKASIPURA,3.9108663424601846,3.2330076046644898,18,1059
15721,Jupiter Compunet,12.9095256,77.5661182,office,BIKASIPURA,2.148452043611071,2.2303112868569017,15,903
15727,Dr Rajasree K Trident Prime Health Care,12.8973737,77.5637244,office,BIKASIPURA,2.4105299786028622,1.9802038011321437,15,927
15730,Community physiotherapy and rehabilitation clinic,12.8966868,77.5649413,office,BIKASIPURA,2.309168392924043,1.8471107939678084,14,867
15752,Indian Music Experience Museum,12.8917401,77.5836443,office,BIKASIPURA,1.3342563075715272,0.5856106246228827,4,262
15756,Sankalp,12.8838606,77.5648077,office,BIKASIPURA,3.10536349149341,2.349517946156612,15,913
15797,Urban Enterprises,12.905583,77.6071295,office,BILEKHALLIBILEB,2.407264182549185,2.8971539100275363,17,1042
15798,BBMP Office,12.8953938,77.6088699,office,BILEKHALLIBILEB,2.745168381990002,2.918241233879435,15,874
15799,Sk office furniture,12.9056725,77.6045394,office,BILEKHALLIBILEB,2.1288002657279455,2.6384820576994765,15,901
15800,Advocate Office,12.8961851,77.6079658,office,BILEKHALLIBILEB,2.623831181997167,2.8170381688112713,14,840
15801,Vasanth nilaya,12.8970334,77.6075927,office,BILEKHALLIBILEB,2.5567191605557356,2.7760666885672127,15,897
15802,Officepulse Technology Pvt Ltd,12.9015916,77.6028342,office,BILEKHALLIBILEB,1.945980202380477,2.323296773843653,14,852
15803,Bharath,12.8930067,77.61124,office,BILEKHALLIBILEB,3.0805291803827215,3.1984641889706826,14,864
15804,RTO Works Bangalore,12.8982602,77.6002946,office,BILEKHALLIBILEB,1.7626601731235638,1.9919224088695022,12,696
15805,DTDC OFFICE,12.8950207,77.608717,office,BILEKHALLIBILEB,2.7438190515260024,2.9041465257189985,15,877
15806,Pejavar,12.8941252,77.6072171,office,BILEKHALLIBILEB,2.6307315898474792,2.750737374035999,13,791
15807,Magenta %7C Bengaluru - Regional Head Office,12.893563,77.607393,office,BILEKHALLIBILEB,2.673848200917751,2.776986108389039,13,782
15808,A2Z office furniture,12.9004327,77.6038367,office,BILEKHALLIBILEB,2.072347037134425,2.4038712266408604,15,924
15809,Sri Kaveri Associates,12.9003759,77.6016859,office,BILEKHALLIBILEB,1.8444468709079975,2.173335111076899,15,873
15810,Office,12.9050323,77.6082138,office,BILEKHALLIBILEB,2.5199171563809957,2.9885568331770065,16,945
15811,SMR,12.8984988,77.6048874,office,BILEKHALLIBILEB,2.2300966521728105,2.490247425501929,15,870
15812,Pan Office Systems Pvt Ltd ..,12.8886109,77.6092731,office,BILEKHALLIBILEB,3.1177593616862675,3.093470750904295,14,843
15813,SSS Business Services Pvt Ltd.,12.8905217,77.6040128,office,BILEKHALLIBILEB,2.5258524559937086,2.4863382500275746,12,748
15814,Networth Systems Pvt Ltd Office,12.8923616,77.61013,office,BILEKHALLIBILEB,2.999190643917147,3.0897352710827035,13,795
15815,BESCOM S19 SDO,12.8964607,77.6109084,office,BILEKHALLIBILEB,2.9195116542783843,3.1354482678219404,15,922
15816,Strides Pharma (Corporate Office),12.8973686,77.5986184,office,BILEKHALLIBILEB,1.6330645323496948,1.8044699118764815,12,710
15817,ICICI Lombard General Insurance Company Limited,12.8995543,77.6046713,office,BILEKHALLIBILEB,2.1798698163362356,2.4788988440662028,15,904
15818,VFS Global Services,12.9144018,77.5995723,office,BILEKHALLIBILEB,1.9792438485260995,2.7361839239488304,15,874
15819,Magenta ChargeGrid Charging Station,12.8933947,77.6073452,office,BILEKHALLIBILEB,2.6770782623287555,2.77430407115519,13,784
15820,91springboard,12.9036148,77.6011786,office,BILEKHALLIBILEB,1.752822069065752,2.216192413761755,13,807
15821,Bhavana Jewellers %26 Bankers,12.8968393,77.6072229,office,BILEKHALLIBILEB,2.5247727504103135,2.7358254010364167,14,854
15822,ETC InfoSolutions,12.8924784,77.6111648,office,BILEKHALLIBILEB,3.096141424035763,3.1985831398103013,14,848
15823,Unified Solution,12.9131528,77.6121954,office,BILEKHALLIBILEB,3.129970293434078,3.7482782917699278,21,1240
15824,S.N.C. Office,12.9149576,77.5867222,office,BILEKHALLIBILEB,1.2693040593851124,2.0886138070252644,11,641
15825,Rajashri Grandhim Hospitals,12.8954362,77.6076246,office,BILEKHALLIBILEB,2.6167315753191236,2.7832002453192453,14,834
15826,Sezzle,12.9039456,77.6013201,office,BILEKHALLIBILEB,1.7684226426075127,2.2434477502664905,14,815
15827,Tragitto Corporate Solutions,12.8836571,77.6133977,office,BILEKHALLIBILEB,3.797353894474045,3.7034102494374275,17,992
15828,ABT office,12.8888972,77.6000135,office,BILEKHALLIBILEB,2.3113841165366042,2.140664240169174,11,641
15829,Defib Health Solutions,12.8910619,77.606478,office,BILEKHALLIBILEB,2.7166612852630156,2.7294275156786916,12,724
15830,V R with You Foundation,12.8902317,77.5968061,office,BILEKHALLIBILEB,1.9664793706373322,1.762725176586192,8,490
15831,Simran Escstcy,12.8953721,77.6077937,office,BILEKHALLIBILEB,2.63639572893396,2.8018853459898114,14,819
15832,Archiot Digital Solutions Private Limited,12.889233,77.595827,office,BILEKHALLIBILEB,1.9877025977630343,1.7177831743405023,9,510
15833,Skytech,12.8974695,77.6000309,office,BILEKHALLIBILEB,1.768190234440623,1.9578936737943926,11,679
15834,QUTEL COMMUNICATIONS PRIVATE LIMITED,12.8914538,77.598591,office,BILEKHALLIBILEB,2.002946709938229,1.8941388674698263,10,620
15835,DoFort Technologies,12.8855584,77.5970595,office,BILEKHALLIBILEB,2.400124930276019,2.054199751060316,11,649
15836,Rich Life,12.8905835,77.5980483,office,BILEKHALLIBILEB,2.0283545113543244,1.8715811479240902,9,519
15837,SV Digi Prints %26 Photo Frames,12.8951151,77.6091415,office,BILEKHALLIBILEB,2.783357134700305,2.9493920491090178,15,902
15838,Anthill IQ,12.888757,77.5971306,office,BILEKHALLIBILEB,2.115429862506955,1.8671164516143244,10,572
15839,INFONICS SOFTWARE PVT LTD,12.8927536,77.5963714,office,BILEKHALLIBILEB,1.7290406425170652,1.6217385107401896,8,479
15840,Strengthscape Private Limited,12.8864182,77.5965142,office,BILEKHALLIBILEB,2.2877513346413076,1.949665177326361,13,760
15841,IIM BSNL Telephone Exchange,12.8921666,77.6044564,office,BILEKHALLIBILEB,2.465588203502942,2.4887426466798295,11,682
15842,ELECTRO RESET,12.8912807,77.6041771,office,BILEKHALLIBILEB,2.4927958988749506,2.481416364313504,12,705
15843,Anu Rice Traders,12.8959773,77.6085816,office,BILEKHALLIBILEB,2.6944603894892767,2.884366719614256,14,866
15844,SSI STAFFING PRIVATE LIMITED,12.8869494,77.5989216,office,BILEKHALLIBILEB,2.3936913756164095,2.135197993245003,11,652
15845,Parachute Technologies,12.8863802,77.5958262,office,BILEKHALLIBILEB,2.251569188947263,1.892500293695693,13,772
15846,Young Kids Stationery,12.8958256,77.6084437,office,BILEKHALLIBILEB,2.6857186636308543,2.8699827381773204,14,860
15847,Stirista Solutions Private Limited,12.8865498,77.5958337,office,BILEKHALLIBILEB,2.2359184031849724,1.8817161364225548,9,549
15848,Varshikaa Creation,12.890148,77.5970118,office,BILEKHALLIBILEB,1.9880795105732754,1.7868764822568566,8,504
15849,Sri Balaji Hardware %26 sanitarywares,12.896163,77.6079768,office,BILEKHALLIBILEB,2.625741828742357,2.818286256359333,14,840
15850,ORMAE,12.888784,77.597009,office,BILEKHALLIBILEB,2.1049065454975677,1.8540997786292115,9,569
15851,Celegence Systems,12.8864034,77.5957385,office,BILEKHALLIBILEB,2.2444260881043716,1.8833947369219408,13,772
15852,Planks Tailored Furniture,12.8915325,77.6045452,office,BILEKHALLIBILEB,2.51099422640267,2.5135040268001383,11,684
15853,WORKPIXIE Design Solutions,12.8954705,77.6094037,office,BILEKHALLIBILEB,2.7969585232396765,2.9756032072785494,15,897
15854,RR Engineering Tech,12.8968917,77.6074641,office,BILEKHALLIBILEB,2.547989956809953,2.7619954116849263,14,865
15855,VFS Global Bengaluru,12.9144375,77.5995625,office,BILEKHALLIBILEB,1.9807945773058022,2.73829341970274,15,874
15857,Celtem Learning,12.8926025,77.5974031,office,BILEKHALLIBILEB,1.8217123565572046,1.733948909656614,8,505
15858,VARSHINORA DESIGN SOLUTIONS,12.8939232,77.6072995,office,BILEKHALLIBILEB,2.6480172462710554,2.762086621219487,13,788
15859,OneDirect,12.8862372,77.5965194,office,BILEKHALLIBILEB,2.304954723538373,1.962046620882592,13,756
15860,Pooja Home appliances,12.8955331,77.6091567,office,BILEKHALLIBILEB,2.769379889180035,2.948533404573091,15,899
15861,ACE Group %E0%B2%8F%E0%B2%B8%E0%B3%8D %E0%B2%97%E0%B3%8D%E0%B2%B0%E0%B3%82%E0%B2%AA%E0%B3%8D,12.8977734,77.607203,office,BILEKHALLIBILEB,2.493427326460409,2.736007392957931,15,886
15862,Anand Water Supply,12.896594,77.6086681,office,BILEKHALLIBILEB,2.6824534855196265,2.892507485981667,15,879
15863,Department of Horticulture,12.877381,77.5944022,office,BILEKHALLIBILEB,3.0950623337695924,2.539985662377506,15,896
15864,AS DIGITAL IMAGE,12.895591,77.6091442,office,BILEKHALLIBILEB,2.7660024784301496,2.9468907231760944,15,900
15865,Auto Motive Power Mobility Pvt Ltd,12.8868143,77.5957934,office,BILEKHALLIBILEB,2.208622050305834,1.860616957861669,9,548
15866,7EDGE Private Limited,12.8871802,77.5972766,office,BILEKHALLIBILEB,2.2647201372563526,1.9699787124689283,10,616
15867,New Eagle Iron Oxides (P) Ltd,12.8896328,77.5969097,office,BILEKHALLIBILEB,2.024669119821806,1.8012240859686532,9,524
15868,Reliance Smart,12.8908856,77.5976203,office,BILEKHALLIBILEB,1.971957607818793,1.81616202088114,9,566
15869,Tammy Trade Private Ltd,12.8925,77.5981249,office,BILEKHALLIBILEB,1.8876354815979914,1.8124250400996496,9,533
15870,TDI Solutions Pvt. Ltd.,12.8870839,77.5975708,office,BILEKHALLIBILEB,2.2921968703108915,2.00261570374256,10,624
15871,ok life care,12.8904494,77.5953761,office,BILEKHALLIBILEB,1.8500997307122524,1.6120232270855221,7,447
15872,V %26 V Junction,12.8941552,77.6093057,office,BILEKHALLIBILEB,2.8381139667499,2.9756142138019364,14,854
15873,AUTOMATIC VARIAC CONTROL,12.8953888,77.6088831,office,BILEKHALLIBILEB,2.7467027235405688,2.91969889803901,15,874
15874,Vijaya Classic,12.8946888,77.6091058,office,BILEKHALLIBILEB,2.7962911200487137,2.9488398756216974,15,898
15876,Golden Square JP Nagar,12.91466,77.585594,office,BILEKHALLIBILEB,1.224177514311817,2.02946659620428,9,557
15877,PlanetPro Solutions india pvt ltd,12.8925951,77.5974584,office,BILEKHALLIBILEB,1.8266921649035415,1.7399460221172514,8,506
15878,WME Consultants,12.9041619,77.5725722,office,BILEKHALLIBILEB,1.348878823194153,1.3112387609855043,11,686
15879,Bhawani,12.8892532,77.5937802,office,BILEKHALLIBILEB,1.8634903906007525,1.5265651925531918,7,446
15880,Airprobe - 14W technologies,12.8947004,77.6055048,office,BILEKHALLIBILEB,2.435156465704109,2.5597725920042014,12,736
15881,Tyre Repair shop,12.8902976,77.5973197,office,BILEKHALLIBILEB,1.997672234465374,1.8106968161895383,9,513
15882,Humera stationery,12.8887246,77.5948903,office,BILEKHALLIBILEB,1.976807664210939,1.6595447289563314,8,495
15883,Khimji Kunverji and Co,12.8911711,77.5949909,office,BILEKHALLIBILEB,1.761059688557989,1.5404869883932035,7,421
15884,Ramdev stationery world,12.8897919,77.5941396,office,BILEKHALLIBILEB,1.8329747782503187,1.5281525068828319,8,458
15885,Sri Venkateshwara Stationery %26 Books,12.8906961,77.5970692,office,BILEKHALLIBILEB,1.9465831363866455,1.768458610868972,8,474
15886,SapphireIMS,12.911743,77.599637,office,BILEKHALLIBILEB,1.8223993380791346,2.537802051932592,14,815
15887,"Kapricorn Prints - Brochure, Flyers, Sticker Labels Printing in Bangalore",12.8917743,77.6063373,office,BILEKHALLIBILEB,2.663404121956021,2.6972300296044955,12,730
15889,LGSTO,12.9285313,77.5843193,office,BILEKHALLIBILEB,2.7659462584103753,3.542844083272385,18,1062
15890,Milaap,12.8871608,77.5942844,office,BILEKHALLIBILEB,2.0927004565122744,1.7074183317735205,9,515
15891,Orthosport Clinic,12.8936862,77.6072465,office,BILEKHALLIBILEB,2.6536888201323037,2.7595114325887,13,783
15892,AIM Solder India Private Limited,12.8912786,77.5955581,office,BILEKHALLIBILEB,1.7902792360162667,1.592344088454965,7,441
15896,Saravanaguru Tours And Travels,12.8962445,77.6080424,office,BILEKHALLIBILEB,2.6296263923844454,2.8251989879037085,14,845
15901,The Hair Cafe - Affordable Family Salon,12.8946982,77.6090998,office,BILEKHALLIBILEB,2.7953105731297834,2.9481103232488626,15,898
15903,Gopalan Innovation Mall,12.9144032,77.5995815,office,BILEKHALLIBILEB,1.9801331337148338,2.7369904378954035,15,874
15907,Fortius Physio and Rehab,12.8938316,77.6074044,office,BILEKHALLIBILEB,2.662563610829015,2.7745570466013545,13,787
15915,Five Star Chicken,12.8953741,77.6088266,office,BILEKHALLIBILEB,2.741482883447575,2.913668649226487,14,863
15927,Bike Zone,12.8958342,77.6088698,office,BILEKHALLIBILEB,2.7291382183062205,2.916104934915383,14,867
15932,Infotech computers,12.8920323,77.5983664,office,BILEKHALLIBILEB,1.9416838189110983,1.8517695284736655,10,599
15934,Chaitra Provision Store,12.8826323,77.6012082,office,BILEKHALLIBILEB,2.92469781599247,2.6091308176827273,14,869
15956,Airocare Cooltech,12.8912451,77.5944554,office,BILEKHALLIBILEB,1.71938332997373,1.4841302720941059,7,406
15966,Surya Software Systems Private Limited,12.919786,77.575803,office,BILEKHALLIBILEB,2.0513836027060557,2.6474658931998185,14,829
15991,Jain (Deemed-to-be University),12.9181269,77.5918946,office,BILEKHALLIBILEB,1.772862884600786,2.6083806700810372,15,871
16020,Bescom,12.8774069,77.6026988,office,HULIMAVU,3.4932751853751403,3.109534470916444,17,1021
16021,Hulimavu,12.8741001,77.6046173,office,HULIMAVU,3.91488156344974,3.5161787952822,19,1154
16022,"hulimavu, rukmaiah layout",12.878392,77.6127996,office,HULIMAVU,4.119846454974223,3.91481517565258,18,1108
16023,STL COMMUNICATION ( CSC CENTER ),12.8774407,77.6103814,office,HULIMAVU,4.008534108928865,3.7531913627474838,18,1061
16024,BESCOM S10,12.8774408,77.6025723,office,HULIMAVU,3.48260982192547,3.097032279310625,17,1016
16025,Balraju,12.877361,77.6030519,office,HULIMAVU,3.518673163152236,3.1407871655381787,17,1034
16026,Habitat Marketing Office,12.8813883,77.5961268,office,HULIMAVU,2.7548044987273035,2.295386496829231,13,762
16027,SOS Childrens Village Post Office,12.8727745,77.5961114,office,HULIMAVU,3.6397288442206537,3.0746723926290063,16,950
16029,GK Infrastructure,12.8745158,77.6050243,office,HULIMAVU,3.9005125922234223,3.5144300669805335,19,1153
16030,Chaitanya Assocaites,12.8804599,77.6009624,office,HULIMAVU,3.106331049861012,2.741185548927159,15,885
16031,Aquaguard Sales Office,12.8775984,77.6023302,office,HULIMAVU,3.453611540077108,3.065975903935379,17,1001
16032,DPS Towers,12.8822113,77.5957895,office,HULIMAVU,2.656527650079542,2.2031188632142173,13,798
16033,Coconut Development Board,12.8762887,77.5946264,office,HULIMAVU,3.217799415068916,2.6562236369857115,17,1004
16034,Zorba Prop,12.8725201,77.6022288,office,HULIMAVU,3.9343012526706267,3.475057478531479,18,1076
16036,Ramegowda advocate office,12.8815918,77.6037191,office,HULIMAVU,3.1840858302610293,2.8970114638069404,15,894
16038,Professional courier services,12.8804097,77.6028924,office,HULIMAVU,3.231948250701381,2.9049769675735884,15,920
16039,Motokrypto,12.8761152,77.6045097,office,HULIMAVU,3.7220624191676177,3.3507983417297686,18,1098
16040,Craftercart Online Solutions,12.8809366,77.5997931,office,HULIMAVU,2.9926936054625184,2.6114011632283316,14,842
16041,OPCIEAS,12.8796356,77.5950828,office,HULIMAVU,2.886606493371135,2.3745471568753906,15,921
16042,Jarma Wellness LLP,12.8771326,77.6064579,office,HULIMAVU,3.75643461826599,3.434724413283746,18,1108
16043,Lana Trading School Pvt. Ltd,12.8759243,77.5980856,office,HULIMAVU,3.3948621131513215,2.8999892073617017,16,957
16044,Charted Accountants,12.8763905,77.5998484,office,HULIMAVU,3.433106572985611,2.979273869621959,16,969
16045,Win-Everr Group Office,12.8793044,77.595073,office,HULIMAVU,2.9203330236819625,2.4035385389865236,15,915
16046,Muthoot Finance Ltd,12.8804477,77.6019721,office,HULIMAVU,3.169673423434716,2.8251222466565964,15,897
16047,SSR enterprise,12.877677,77.6071293,office,HULIMAVU,3.7551269216390244,3.4537388191869374,19,1118
16048,Mekanism Electronics Pvt Ltd,12.8789235,77.595113,office,HULIMAVU,2.961263734567663,2.4403796103189013,15,908
16049,Hulimavu Police Station,12.8767372,77.6001092,office,HULIMAVU,3.4125671549336936,2.9687171171883473,16,972
16050,ARK House,12.8829849,77.5954746,office,HULIMAVU,2.5642720571204176,2.1170670501890574,13,764
16051,"FMCG Distributors, 25th Cross, Hulimavu",12.8809546,77.6050179,office,HULIMAVU,3.328985930865639,3.052833306776411,16,959
16052,Integrated Enterprises(india) pvt Limited,12.8806301,77.5951741,office,HULIMAVU,2.788453498948984,2.29302795108317,16,953
16053,Packmile Pvt Ltd,12.8781846,77.607513,office,HULIMAVU,3.7388668374591747,3.4526105732708645,19,1149
16054,Mushroom Lab (%E0%B2%85%E0%B2%A3%E0%B2%AC%E0%B3%86 %E0%B2%AA%E0%B3%8D%E0%B2%B0%E0%B2%AF%E0%B3%8B%E0%B2%97%E0%B2%B6%E0%B2%BE%E0%B2%B2%E0%B3%86),12.8801593,77.5921875,office,HULIMAVU,2.727210234099935,2.1511438076848406,17,995
16055,Manish Medi Innovation,12.8762228,77.6059457,office,HULIMAVU,3.803012245250955,3.4579577408294826,19,1126
16056,Synaps Bio Tech Pvt Ltd,12.8795788,77.5992091,office,HULIMAVU,3.0892210371861535,2.6707351861380033,15,873
16057,Reload Infotech,12.8790623,77.6097513,office,HULIMAVU,3.831208526415789,3.5956530585238515,17,1013
16058,Sri Lakshmi Narasimha Swamy Enterprises,12.878504,77.6026022,office,HULIMAVU,3.3860586781336615,3.018665022576785,16,971
16059,LIC AGENT IN HULIMAVU,12.8742683,77.5941519,office,HULIMAVU,3.4158310728383467,2.826662848259028,16,953
16061,Cloud gateway technologies,12.8789714,77.6032181,office,HULIMAVU,3.3817699184259644,3.034304604580879,16,985
16062,Padma Balachandran Life Insurance Agent,12.876969,77.602465,office,HULIMAVU,3.520389433834709,3.125361757927692,17,1019
16063,NAGARAJ REAL ESTATE OFFICE,12.8842339,77.5819678,office,HULIMAVU,2.1856751517996287,1.3918742093375356,7,423
16064,D R Interior Solutions,12.8802307,77.6006807,office,HULIMAVU,3.110753601864254,2.735394563211814,15,889
16065,Furn Bambu Pvt Ltd,12.8780908,77.607731,office,HULIMAVU,3.7622052140875972,3.47779253959525,19,1146
16066,Santhosh Shetty Advocate Hulimavu,12.8782175,77.6039813,office,HULIMAVU,3.498173459177616,3.1516983794090287,17,1003
16067,CubiCom Innovations Pvt Ltd,12.8804113,77.6020485,office,HULIMAVU,3.1777776135527382,2.834071879246891,15,899
16068,Rajesh Chandak Realty,12.8786464,77.6102831,office,HULIMAVU,3.9045972946268614,3.6692146121201534,17,1031
16069,S R Organic Patanjali Store Hulimavu,12.8816308,77.6013331,office,HULIMAVU,3.022401269966861,2.6881703661436784,15,896
16070,Habitat Aura Marketing Office,12.8811945,77.5963296,office,HULIMAVU,2.783819149326448,2.3261080124809896,13,766
16071,Interact Infotech,12.8782643,77.605777,office,HULIMAVU,3.6119675286361383,3.29817134058571,17,1042
