,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
822,1548,Zolo Typhoon,12.9300269,77.6080608,PG,"Ambalipura, Bengaluru",1.5547652271713293,1.391781337462333,,7,435
823,1551,Grexter Avalon Coliving PG,12.911299,77.63422690000002,PG,"Ambalipura, Bengaluru",2.8979531851065454,2.267446868824982,,12,743
824,1553,Zolo Polaris Co-Living %7C Redefining PG,12.9302559,77.60819359999999,PG,"Ambalipura, Bengaluru",1.5804168126265008,1.4054336854527416,,7,439
825,1554,PSR Grand,12.9391076,77.6300295,PG,"Ambalipura, Bengaluru",3.5085111575007795,2.710047453867586,,14,842
826,1556,Stanza Living Frankfurt House,12.9345097,77.6089814,PG,"Ambalipura, Bengaluru",2.0562960303127737,1.7899380293221792,,8,509
827,1557,Zolo Knight Co-Living %7C Redefining PG,12.933758500000001,77.6078292,PG,"Ambalipura, Bengaluru",1.9696757428344094,1.764725261911186,,10,597
828,1558,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,PG,"Ambalipura, Bengaluru",4.074157719244558,3.3237706091101256,,14,848
829,1560,Zolo Templar,12.933719300000002,77.608202,PG,"Ambalipura, Bengaluru",1.9654946273960217,1.7431237411209877,,10,580
830,1562,Stanza Living,12.935557000000001,77.60779699999999,PG,"Ambalipura, Bengaluru",2.1696783670409565,1.9471393514700408,,9,540
831,1569,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"Ambalipura, Bengaluru",0.754412531937329,1.596308288893863,,9,510
832,1582,"Cashfree Payments - Payment Gateway, eNACH %26 API Banking for India",12.9274479,77.6327507,PG,"Ambalipura, Bengaluru",2.9733145128724634,2.104734138834714,,12,736
833,1801,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Apartments,"Bellandur, Bengaluru",4.074157719244558,3.3237706091101256,,14,848
834,1818,Apartment,12.9166918,77.63741759999999,Apartments,"Bellandur, Bengaluru",3.1960858009473023,2.4398659540113385,,11,652
835,1826,Apartment-1 BHK,12.9235963,77.6162818,Apartments,"Bellandur, Bengaluru",1.2341805194949813,0.46708202678700694,,4,252
836,1846,"Settlin.in, Property Consultancy",12.9118448,77.64150740000001,Apartments,"Bellandur, Bengaluru",3.6684244084181725,2.9879683546612497,,15,898
837,1848,Rent My Stay,12.919729400000001,77.6213998,Apartments,"Bellandur, Bengaluru",1.5156506787751731,0.6832149349837809,,7,402
838,1851,Bag2Bag Rooms,12.9157251,77.6503905,Apartments,"Bellandur, Bengaluru",4.601446294505385,3.8486546496652108,,16,953
839,2165,Greencity Eutopia,12.9104016,77.60907209999999,Apartment,"BTM Layout, Bengaluru",0.6395000119791943,1.2095609578984632,,8,455
840,2166,Krishna Prakash Apartments,12.9175952,77.6095787,Apartment,"BTM Layout, Bengaluru",0.24781392786879813,0.6367676501828274,,4,222
841,2167,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"BTM Layout, Bengaluru",1.2341805194949813,0.46708202678700694,,4,252
842,2168,Nitu Apartments,12.9067399,77.6049946,Apartment,"BTM Layout, Bengaluru",1.082688531935528,1.7973462306562593,,10,610
843,2169,Brigade Lakeview Apartment,12.913354199999999,77.6207345,Apartment,"BTM Layout, Bengaluru",1.4190502096585136,0.9213479744118908,,8,462
844,2170,Kristal Amber Apartment,12.910422599999999,77.6070665,Apartment,"BTM Layout, Bengaluru",0.6322558580281574,1.337717467191079,,8,505
845,2171,Srishti Apartments,12.9110847,77.608131,Apartment,"BTM Layout, Bengaluru",0.5519785288105591,1.2073900076626503,,9,517
846,2172,Kristal Sapphire Apartments,12.9119292,77.6149921,Apartment,"BTM Layout, Bengaluru",0.8912572154519517,0.8482743127991198,,5,324
847,2173,Eka Apartment,12.9070556,77.60339590000001,Apartment,"BTM Layout, Bengaluru",1.1141360897681531,1.881790915784411,,11,641
848,2174,Anugraha Apartments,12.906458500000001,77.60285809999999,Apartment,"BTM Layout, Bengaluru",1.199667948765908,1.9701267630392103,,12,713
849,2175,Palms Apartment,12.918819699999998,77.6188158,Apartment,"BTM Layout, Bengaluru",1.2188724251452308,0.41115428236173357,,4,231
850,2176,Miracle Apartments BTM,12.9141498,77.6196642,Apartment,"BTM Layout, Bengaluru",1.2884943207140507,0.778721543430997,,7,431
851,2177,Glenburn Apartments,12.9135164,77.60345749999999,Apartment,"BTM Layout, Bengaluru",0.560937474187187,1.4293255211305411,,8,470
852,2178,Pariwar Nest Apartments,12.9106115,77.6080307,Apartment,"BTM Layout, Bengaluru",0.6042781316118201,1.2554832963539073,,9,525
853,2179,Pristine Gold Apartment,12.9116119,77.6091566,Apartment,"BTM Layout, Bengaluru",0.5103978657339759,1.0932742763100312,,7,406
854,2180,Ram Sridhar Apartments,12.9161746,77.60950129999999,Apartment,"BTM Layout, Bengaluru",0.17027486970412317,0.7137639275359694,,7,413
855,2181,Say-sam Apartments,12.9104905,77.6057959,Apartment,"BTM Layout, Bengaluru",0.6597572258762476,1.4258081724805873,,9,514
856,2182,Sumeru Apartment,12.917580099999999,77.6186248,Apartment,"BTM Layout, Bengaluru",1.1709880496133072,0.44091160567317733,,3,160
857,2183,Sapthagiri Lake View Apartment,12.9128875,77.62157909999999,Apartment,"BTM Layout, Bengaluru",1.5198004333190067,1.0214580794092494,,8,459
858,2184,R EMERALD APARTMENT,12.9144296,77.6116834,Apartment,"BTM Layout, Bengaluru",0.44411735141290787,0.679762618338291,,4,229
859,2185,Victorian Residency Apartment,12.9194414,77.6058395,Apartment,"BTM Layout, Bengaluru",0.440729418987537,1.003563992835393,,7,416
860,2186,Balaji Apartments,12.907243199999998,77.60911740000002,Apartment,"BTM Layout, Bengaluru",0.987071365263298,1.514950425888422,,9,546
861,2187,Apartments in BTM Layout,12.9166855,77.6069295,Apartment,"BTM Layout, Bengaluru",0.13025767898029583,0.9411761124301024,,5,314
862,2188,Say Sam Pearl Apartment,12.911081,77.6082377,Apartment,"BTM Layout, Bengaluru",0.5529531914020943,1.2005141829235166,,9,541
863,2189,Cotha Life Apartment,12.9071621,77.6032403,Apartment,"BTM Layout, Bengaluru",1.1111460485942706,1.884520255807407,,11,646
864,2190,Snehlata Apartment,12.9101733,77.6138196,Apartment,"BTM Layout, Bengaluru",0.9126650632705914,1.0526082337631848,,7,433
865,2191,LakeView Apartment,12.9062834,77.60749399999999,Apartment,"BTM Layout, Bengaluru",1.0865100819768598,1.6905048397028872,,11,632
866,2192,Swanclose Apartments,12.9176374,77.619063,Apartment,"BTM Layout, Bengaluru",1.2189022654961008,0.4797918351064495,,3,174
867,2193,Kalyan Residency,12.914437699999999,77.6175589,Apartment,"BTM Layout, Bengaluru",1.0581691743647883,0.6286291719911802,,6,379
868,2194,S I Residency,12.9139433,77.6211078,Apartment,"BTM Layout, Bengaluru",1.4466069238200046,0.9021497137032236,,8,481
869,2195,Shre Apartment,12.9247772,77.611937,Apartment,"BTM Layout, Bengaluru",1.0634001760079634,0.6740204797754581,,6,333
870,2196,RS Golden Apartment,12.912844400000001,77.6126129,Apartment,"BTM Layout, Bengaluru",0.6193735409611242,0.7935522616764826,,5,315
871,2197,Madina Apartment,12.9211832,77.6126556,Apartment,"BTM Layout, Bengaluru",0.7668633488741029,0.32059705893452645,,3,163
872,2198,Devlok Apartment,12.923238699999999,77.60910109999999,Apartment,"BTM Layout, Bengaluru",0.809799849867505,0.7681524113831272,,4,223
873,2199,Sai Meadows Apartment,12.9072919,77.6084464,Apartment,"BTM Layout, Bengaluru",0.9748855287568007,1.5426760406519524,,10,583
874,2200,Archana apartment,12.9161951,77.607007,Apartment,"BTM Layout, Bengaluru",0.10204356574197351,0.953315258369311,,6,357
875,2201,Acharya Sankeerna Apartments,12.9162344,77.6088689,Apartment,"BTM Layout, Bengaluru",0.10329167858109396,0.769645428933485,,6,386
876,2202,Fantasy Neha Lotus,12.912261599999999,77.6144895,Apartment,"BTM Layout, Bengaluru",0.8255428665923276,0.8139146802852609,,5,324
877,2203,Sri Sai Enclave Apartment,12.9079821,77.6069123,Apartment,"BTM Layout, Bengaluru",0.9034043791447638,1.563262955326591,,10,611
878,2204,Nilaya Apartments,12.923295,77.60739000000001,Apartment,"BTM Layout, Bengaluru",0.8083199604032267,0.9331076131729342,,6,336
879,2205,Heritage Heaven,12.922800599999999,77.6130002,Apartment,"BTM Layout, Bengaluru",0.9303388017967218,0.42635676105913206,,3,198
880,2206,Glory Apartment,12.923731199999999,77.61596440000001,Apartment,"BTM Layout, Bengaluru",1.2196589389008115,0.4735230491263791,,4,232
881,2207,Amma Apartment,12.9060686,77.6120819,Apartment,"BTM Layout, Bengaluru",1.1968961809957752,1.5350850444032342,,9,539
882,2208,The Harmony Apartment,12.9189107,77.6028037,Apartment,"BTM Layout, Bengaluru",0.6410318541030412,1.3344411274735057,,10,612
883,2209,Chiranjeevi Apartment,12.9173011,77.6164468,Apartment,"BTM Layout, Bengaluru",0.9329404475888529,0.29032981648783646,,3,209
884,2210,Mahaveer Roxy,12.9070575,77.606236,Apartment,"BTM Layout, Bengaluru",1.0162183307322312,1.6895143909474324,,9,564
885,2211,Elegance Lake View Apartment,12.910504,77.6151101,Apartment,"BTM Layout, Bengaluru",0.9920891150444819,1.006672099043744,,6,361
886,2212,Sai Ram Enclave,12.9147337,77.6021955,Apartment,"BTM Layout, Bengaluru",0.639012307743454,1.4977592532230932,,8,495
887,2213,Archana apartment,12.9181977,77.60809429999999,Apartment,"BTM Layout, Bengaluru",0.2399725991110187,0.7740133369605221,,4,210
888,2214,Emaar Paradise,12.9216175,77.6065429,Apartment,"BTM Layout, Bengaluru",0.6377489354184457,0.9551249519829632,,7,417
889,2215,Shriram Apartments,12.912838,77.61588559999998,Apartment,"BTM Layout, Bengaluru",0.9324961481469083,0.7519975444735522,,6,354
890,2216,Srirama Nilaya Apartment,12.9086067,77.6085028,Apartment,"BTM Layout, Bengaluru",0.8293939168388579,1.4119698680465411,,9,510
891,2217,Indira akash apartments,12.9130138,77.6133083,Apartment,"BTM Layout, Bengaluru",0.6728010784874147,0.7530167676113954,,5,319
892,2218,Sai Shakti Apartment,12.9059265,77.6065646,Apartment,"BTM Layout, Bengaluru",1.1349131588443109,1.775590786699102,,10,611
893,2219,ND WILLOW,12.911898800000001,77.6086986,Apartment,"BTM Layout, Bengaluru",0.46840195050511174,1.098314118523382,,7,425
894,2220,Gayatri Apartment,12.9180385,77.61508549999999,Apartment,"BTM Layout, Bengaluru",0.8059657987530752,0.16887775579358327,,3,203
895,2221,MARSS MANOR,12.9185239,77.6054023,Apartment,"BTM Layout, Bengaluru",0.38906457198444355,1.0571297251175045,,8,470
896,2222,Tirumala Dwellings,12.9134823,77.6212462,Apartment,"BTM Layout, Bengaluru",1.4704818760772005,0.9488228758365134,,8,482
897,2223,Lake Front Apartment,12.9139508,77.6161166,Apartment,"BTM Layout, Bengaluru",0.9167186646574303,0.6330960893410635,,6,334
898,2224,White Apartment,12.9108151,77.60834320000001,Apartment,"BTM Layout, Bengaluru",0.5832247539910007,1.216950826923334,,9,532
899,2225,Cauvery Residency Home,12.914240699999999,77.6123914,Apartment,"BTM Layout, Bengaluru",0.5229245794779137,0.6599674426866129,,4,233
900,2226,Canara Bank Apartments,12.9135269,77.6026053,Apartment,"BTM Layout, Bengaluru",0.64201889863447,1.5109584254017416,,8,485
901,2227,Nandi Jewels,12.908546800000002,77.6089457,Apartment,"BTM Layout, Bengaluru",0.8409282462662451,1.394130153821225,,8,495
902,2228,Sai Sumukha Dollars Apartment,12.9067504,77.6030988,Apartment,"BTM Layout, Bengaluru",1.1588887001684687,1.928564988831987,,12,706
903,2229,OS Apartments,12.9192897,77.6070613,Apartment,"BTM Layout, Bengaluru",0.3730258672690988,0.8715704325068434,,5,315
904,2230,Sai Sarovar Apartment,12.9118041,77.609032,Apartment,"BTM Layout, Bengaluru",0.48631390393609203,1.0842129748149625,,7,418
905,2231,Godavari Residency,12.916046000000001,77.60049599999999,Apartment,"BTM Layout, Bengaluru",0.806344628175355,1.6300692084275514,,8,486
906,2232,Habib apartment,12.9151151,77.6100333,Apartment,"BTM Layout, Bengaluru",0.2497410475226559,0.7384679256005209,,5,320
907,2233,Sunehra Residence,12.915732,77.6142564,Apartment,"BTM Layout, Bengaluru",0.685915443684368,0.4350227919353655,,4,224
908,2234,Shri Gurukrupa Apartments,12.9170062,77.6165915,Apartment,"BTM Layout, Bengaluru",0.9441786558745767,0.32657157886960825,,4,217
909,2235,Hi-tech Royal Ridge residency,12.919633000000001,77.6054582,Apartment,"BTM Layout, Bengaluru",0.4809101709460924,1.044840347263274,,7,418
910,2236,Jk tower apartment,12.9110455,77.61294240000001,Apartment,"BTM Layout, Bengaluru",0.7768525171947213,0.9748781352599653,,6,365
911,2237,Kesari Sriram's Castle - Apartments,12.9189911,77.6153946,Apartment,"BTM Layout, Bengaluru",0.8722364834730622,0.07066078212048787,,1,34
912,2238,Sree Eshwara Towers,12.913692999999999,77.611025,Apartment,"BTM Layout, Bengaluru",0.4248541336631558,0.7874649029622868,,5,273
913,2239,K V Pristine,12.921612800000002,77.6151042,Apartment,"BTM Layout, Bengaluru",0.9934137030666184,0.2285734712929049,,3,150
914,2240,Manar Sungleam Apartment,12.9113957,77.60929809999999,Apartment,"BTM Layout, Bengaluru",0.5376604498299782,1.1039873674952867,,7,408
915,2241,Manar Sorrento,12.9185331,77.6188585,Apartment,"BTM Layout, Bengaluru",1.215704984569155,0.4231323009552017,,2,140
916,2242,GR Residency,12.922944300000001,77.6155457,Apartment,"BTM Layout, Bengaluru",1.1263883389592295,0.3797359919569537,,3,204
917,2243,Canopy Crown Apartments,12.913998199999998,77.61143829999999,Apartment,"BTM Layout, Bengaluru",0.4426084778040882,0.7344721089179912,,5,276
918,2244,Krithik Residency,12.9203222,77.6124007,Apartment,"BTM Layout, Bengaluru",0.6784902682482401,0.3044997202614112,,2,111
919,2245,Manjusri Tenement (Smartstays),12.9189931,77.6120747,Apartment,"BTM Layout, Bengaluru",0.5555815304096976,0.33365843688718944,,2,115
920,2246,Sathya apartment complex,12.906893499999999,77.60872579999999,Apartment,"BTM Layout, Bengaluru",1.0212093185573932,1.5684073660560205,,10,573
921,2247,Crescent Opulent Apartments,12.9115962,77.6080519,Apartment,"BTM Layout, Bengaluru",0.49485674816256175,1.1691360848276995,,8,452
922,2248,Shristi Apartment,12.9112493,77.6082202,Apartment,"BTM Layout, Bengaluru",0.5341602040468407,1.1870685859893346,,8,461
923,2249,%2362 AIKYA Apartments,12.9192505,77.6124243,Apartment,"BTM Layout, Bengaluru",0.6030610876588075,0.2918191991233754,,2,134
924,2250,KMS Residency,12.922969699999998,77.60892790000001,Apartment,"BTM Layout, Bengaluru",0.7774507923093805,0.7689072415254486,,4,246
925,2251,Sai,12.9064966,77.61032809999999,Apartment,"BTM Layout, Bengaluru",1.0929471670257922,1.5415609676647548,,9,526
926,2252,Rajappa Apartments,12.9236572,77.6062183,Apartment,"BTM Layout, Bengaluru",0.8666545618206736,1.0649388162702733,,6,383
927,2253,Modern Apartment,12.9195353,77.6040765,Apartment,"BTM Layout, Bengaluru",0.5705912752846826,1.1945579236390114,,8,481
928,2254,Sri Sai Elite Apartment,12.905822500000001,77.6053302,Apartment,"BTM Layout, Bengaluru",1.1712609305775508,1.8583051236999093,,11,640
929,2255,Advaith Mansion,12.9174396,77.6201302,Apartment,"BTM Layout, Bengaluru",1.3307046165738956,0.5940124631134994,,3,196
930,2256,Elsonic Mukund Miracle,12.914156599999998,77.61966690000001,Apartment,"BTM Layout, Bengaluru",1.288659565118593,0.7783239846481754,,7,431
931,2257,MKV Residency,12.910549099999999,77.60335500000001,Apartment,"BTM Layout, Bengaluru",0.7873869146810736,1.6196514435700409,,10,587
932,2258,"SAI RAM NILAYA, 813%2Fa,27 th main, 5 th cross, btm layout 2 stage, bangalore-76",12.911729800000002,77.613947,Apartment,"BTM Layout, Bengaluru",0.8091378005480655,0.8792689380918296,,5,329
933,2259,Sri Ganapa Residency,12.924722099999999,77.61603240000001,Apartment,"BTM Layout, Bengaluru",1.304194140729734,0.5831641054693039,,4,238
934,2260,%2315 Nova appartments,12.923805,77.61417359999999,Apartment,"BTM Layout, Bengaluru",1.0961609163511474,0.48285165628556226,,3,199
935,2261,Manar Merlin,12.9114034,77.6090017,Apartment,"BTM Layout, Bengaluru",0.5289047315972126,1.1218986759921545,,7,449
936,2262,Sobha Magnolia,12.923447999999999,77.60106280000001,Apartment,"BTM Layout, Bengaluru",1.1101715068359441,1.5814961813721833,,10,608
937,2263,Apartment,12.910454300000001,77.6128946,Apartment,"BTM Layout, Bengaluru",0.8217778864029164,1.0399974639634548,,6,387
938,2264,Ashirwad Apartments,12.9155722,77.6177589,Apartment,"BTM Layout, Bengaluru",1.0659365847156428,0.5286709883386236,,7,416
939,2265,Srivari Apartments,12.914228900000001,77.6115002,Apartment,"BTM Layout, Bengaluru",0.43591415356890306,0.7093067240788116,,4,265
940,2266,Sesha's Bhanu Residency-II,12.9060229,77.6042699,Apartment,"BTM Layout, Bengaluru",1.1831334613531548,1.9084722277579915,,11,680
941,2267,Makana Tower,12.9255168,77.6088923,Apartment,"BTM Layout, Bengaluru",1.0582941820829044,0.9442175610116453,,5,276
942,2268,BBM Residency,12.92153,77.6094476,Apartment,"BTM Layout, Bengaluru",0.6315170486377322,0.6505340437089601,,4,215
943,2269,Red Lotus Apartment,12.9128337,77.6132138,Apartment,"BTM Layout, Bengaluru",0.6743443512946785,0.7750202363542559,,5,318
944,2270,29th Apartment Building,12.910207000000002,77.61191559999999,Apartment,"BTM Layout, Bengaluru",0.7794044370479073,1.0954290865413925,,7,441
945,2271,crown residency,12.911897999999999,77.6077475,Apartment,"BTM Layout, Bengaluru",0.46158990067256067,1.1662208823162403,,8,466
946,2272,Shreenikethanaa Apartment,12.9187344,77.614948,Apartment,"BTM Layout, Bengaluru",0.8166990654607007,0.09293203621795879,,1,36
947,2273,%2369 apartment,12.9079929,77.6059245,Apartment,"BTM Layout, Bengaluru",0.921522488708824,1.6254654001954862,,9,566
948,2274,Paradigm Crystal,12.9091576,77.6063976,Apartment,"BTM Layout, Bengaluru",0.783794206255098,1.4921460430856988,,9,511
949,2275,the sonic apartment,12.9107991,77.61339609999999,Apartment,"BTM Layout, Bengaluru",0.8309616709929357,0.9911803537136451,,6,373
950,2276,Sai surya appartment,12.911568800000001,77.61380909999998,Apartment,"BTM Layout, Bengaluru",0.8080557286013188,0.899194832174458,,6,333
951,2277,Apartment,12.9184228,77.61761779999999,Apartment,"BTM Layout, Bengaluru",1.0821345885588982,0.3007814861993242,,3,161
952,2278,Olive Heights,12.916181800000002,77.6052395,Apartment,"BTM Layout, Bengaluru",0.2926309735029887,1.1325186366337845,,6,386
953,2279,Swarnamahal Apartment,12.9228466,77.6148036,Apartment,"BTM Layout, Bengaluru",1.0611318705011308,0.367157902631912,,3,206
954,2280,May Flower Heights Apartment,12.9062132,77.602426,Apartment,"BTM Layout, Bengaluru",1.2457291324363755,2.021893630902307,,12,694
955,2281,24%2F1 Apartment,12.923896300000001,77.60676240000001,Apartment,"BTM Layout, Bengaluru",0.8822287516042457,1.0242137613566973,,6,354
956,2282,Liss Cottage,12.912934300000002,77.60825600000001,Apartment,"BTM Layout, Bengaluru",0.3476426477067172,1.0451272933028355,,7,412
957,2283,Suraksha Chandra Apts,12.9116387,77.60873690000001,Apartment,"BTM Layout, Bengaluru",0.49760345910239323,1.1183237150011789,,7,442
958,2284,Livingnest,12.9197461,77.6106356,Apartment,"BTM Layout, Bengaluru",0.5049488883427561,0.4841347096144476,,2,107
959,2285,Aishwarya Residency,12.9178978,77.6144795,Apartment,"BTM Layout, Bengaluru",0.7385230731827469,0.19633097342590933,,2,99
960,2286,Manish Priyamvada Apartment,12.9094841,77.6066116,Apartment,"BTM Layout, Bengaluru",0.7435363415161234,1.4493602013018325,,8,509
961,2287,%238 Habib Apartments,12.908413000000001,77.60947490000001,Apartment,"BTM Layout, Bengaluru",0.8648909764274324,1.3809580084076427,,8,477
962,2288,SHIVAM,12.9153778,77.6106521,Apartment,"BTM Layout, Bengaluru",0.30359839550002954,0.6694739421021341,,4,228
963,2289,"LF-6,BDA Flats, BTM 2nd stage",12.9146753,77.6012917,Apartment,"BTM Layout, Bengaluru",0.7360398801674133,1.5918081478516324,,9,516
964,2290,Archana Residency,12.922747,77.60955729999999,Apartment,"BTM Layout, Bengaluru",0.765656858401933,0.6974633774363731,,4,220
965,2291,Vijaya Enclave,12.9063519,77.60660209999999,Apartment,"BTM Layout, Bengaluru",1.087488010870026,1.7332245935270492,,10,595
966,2292,Sri Sai Residency,12.918417100000001,77.6110535,Apartment,"BTM Layout, Bengaluru",0.4286466925384413,0.4563502117904137,,3,151
