Place_name,Latitude,Longitude,Category,Region
SHUDH,12.9073016,77.6833587,Restaurant,"Radha Reddy Layout, Bengaluru"
Smoke House Deli - Sarjapur,12.909909,77.6856363,Restaurant,"Radha Reddy Layout, Bengaluru"
Churroz - Dipping Licious,12.9088279,77.6886913,Restaurant,"Radha Reddy Layout, Bengaluru"
Pandit Ji Pan Waale,12.9070981,77.6944074,Restaurant,"Radha Reddy Layout, Bengaluru"
Taste Indies,12.9156112,77.6983336,Restaurant,"Radha Reddy Layout, Bengaluru"
Naidu Hotel,12.9067863,77.6956414,Restaurant,"Radha Reddy Layout, Bengaluru"
New andhra spicy kitchen,12.9087744,77.6843178,Restaurant,"Radha Reddy Layout, Bengaluru"
Byg Brewski Brewing Company,12.9129756,77.6831405,Restaurant,"Radha Reddy Layout, Bengaluru"
Snacks %26 Sundaes,12.9092675,77.6877412,Restaurant,"Radha Reddy Layout, Bengaluru"
Chaai Resto,12.9040462,77.7029078,Restaurant,"Radha Reddy Layout, Bengaluru"
Chaayos Green Glen Layout,12.9273085,77.6706241,Restaurant,"Radha Reddy Layout, Bengaluru"
Mmm,12.908412,77.683512,Restaurant,"Radha Reddy Layout, Bengaluru"
Gumagumalu,12.9108384,77.6807784,Restaurant,"Radha Reddy Layout, Bengaluru"
Sri Kambada Narashima Swamy 99 Variety Dosa Corner,12.9103243,77.685962,Restaurant,"Radha Reddy Layout, Bengaluru"
Chatar Patar,12.9109767,77.6835425,Restaurant,"Radha Reddy Layout, Bengaluru"
Pradeep %26 ranay House,12.8964138,77.7014414,Restaurant,"Radha Reddy Layout, Bengaluru"
Streetology,12.9123524,77.6807065,Restaurant,"Radha Reddy Layout, Bengaluru"
Arya Hungry%3F,12.912955,77.680353,Restaurant,"Radha Reddy Layout, Bengaluru"
Aurum Brew Works,12.9107114,77.68565,Restaurant,"Radha Reddy Layout, Bengaluru"
M S POPCON,12.9069967,77.6975909,Restaurant,"Radha Reddy Layout, Bengaluru"
Anamika Hotel Malabar Style,12.9067077,77.6955537,Restaurant,"Radha Reddy Layout, Bengaluru"
Nando's Sarjapur Road,12.9113019,77.69769,Restaurant,"Radha Reddy Layout, Bengaluru"
MALLI. TIFAN CENTER.,12.9039892,77.7029846,Restaurant,"Radha Reddy Layout, Bengaluru"
Indian munchies,12.9071558,77.6859925,Restaurant,"Radha Reddy Layout, Bengaluru"
Donne Biryani House,12.9124635,77.6811538,Restaurant,"Radha Reddy Layout, Bengaluru"
Tasty Tiffins (Pure Veg),12.9048381,77.6844357,Restaurant,"Radha Reddy Layout, Bengaluru"
Green Park Bar And Restaurant,12.9129308,77.6795746,Restaurant,"Radha Reddy Layout, Bengaluru"
Khaja Chicken And Mutton Center,12.9094032,77.6966912,Restaurant,"Radha Reddy Layout, Bengaluru"
Indira Canteen,12.909583,77.7028151,Restaurant,"Radha Reddy Layout, Bengaluru"
Hotel new shiva sagar,12.9155835,77.6984332,Restaurant,"Radha Reddy Layout, Bengaluru"
Suryaram Foods(Andhra style),12.9112637,77.6835876,Restaurant,"Radha Reddy Layout, Bengaluru"
PARATHA CORNER,12.9100478,77.6815253,Restaurant,"Radha Reddy Layout, Bengaluru"
"Quick Bites, Food Junction",12.9044359,77.6915447,Restaurant,"Radha Reddy Layout, Bengaluru"
Shahi Zaikha,12.9115128,77.6810051,Restaurant,"Radha Reddy Layout, Bengaluru"
Biryani Hut,12.9049745,77.6760549,Restaurant,"Radha Reddy Layout, Bengaluru"
Biryani Aroma,12.9152906,77.6985103,Restaurant,"Radha Reddy Layout, Bengaluru"
Sahoo Restaurant,12.8984142,77.675598,Restaurant,"Radha Reddy Layout, Bengaluru"
Ambur Biryani Center,12.9109065,77.6837969,Restaurant,"Radha Reddy Layout, Bengaluru"
Snacks 4 Fun,12.9068697,77.6966874,Restaurant,"Radha Reddy Layout, Bengaluru"
Naidu Hotel,12.9093284,77.6868171,Restaurant,"Radha Reddy Layout, Bengaluru"
Rajasthan sweets,12.9105032,77.6976003,Restaurant,"Radha Reddy Layout, Bengaluru"
Hot Bites,12.8989834,77.7033357,Restaurant,"Radha Reddy Layout, Bengaluru"
"Estaa Sweets - Best Sweets Shop in Sarjapur Road, Bengaluru",12.9093293,77.6884219,Restaurant,"Radha Reddy Layout, Bengaluru"
Monoj Fast Food,12.9109413,77.6843702,Restaurant,"Radha Reddy Layout, Bengaluru"
Wipro 2,12.9056516,77.6999108,Restaurant,"Radha Reddy Layout, Bengaluru"
Diamond Fish Centre,12.9069055,77.6959153,Restaurant,"Radha Reddy Layout, Bengaluru"
AR fresh chicken,12.897571,77.6948307,Restaurant,"Radha Reddy Layout, Bengaluru"
MIGHTY PAWS,12.9019429,77.6772383,Restaurant,"Radha Reddy Layout, Bengaluru"
GULANZ BEGUM,12.9062089,77.6955675,Restaurant,"Radha Reddy Layout, Bengaluru"
Tanu Di's Kitchen,12.904046,77.702908,Restaurant,"Radha Reddy Layout, Bengaluru"
Sri Raghavendra Upahara,12.9103413,77.6807865,Restaurant,"Radha Reddy Layout, Bengaluru"
"Burger King Sarjapur Road, Bangalore",12.9106302,77.6854936,Restaurant,"Radha Reddy Layout, Bengaluru"
Pizza Hut,12.9118465,77.6817325,Restaurant,"Radha Reddy Layout, Bengaluru"
Shree Balaji cafe sweet %26 chats,12.9069259,77.6833676,Restaurant,"Radha Reddy Layout, Bengaluru"
Chakh le,12.9121174,77.6818913,Restaurant,"Radha Reddy Layout, Bengaluru"
Andhra Tiffen Center,12.8988009,77.703143,Restaurant,"Radha Reddy Layout, Bengaluru"
Raijuddin Shawn E Punjab Hotel,12.9063203,77.6985486,Restaurant,"Radha Reddy Layout, Bengaluru"
Amritsar cafe,12.9124074,77.6961793,Restaurant,"Radha Reddy Layout, Bengaluru"
YumYumDilli,12.9122978,77.6808943,Restaurant,"Radha Reddy Layout, Bengaluru"
REDDY's HOME CUISINE and CAFE,12.891531,77.7293084,Restaurant,"Radha Reddy Layout, Bengaluru"
UDUPI VIHAR veg,12.912436,77.6964032,Restaurant,"Radha Reddy Layout, Bengaluru"
Naveen Shop,12.9019664,77.705856,Restaurant,"Radha Reddy Layout, Bengaluru"
Middle India,12.9098805,77.6806156,Restaurant,"Radha Reddy Layout, Bengaluru"
Rampyari Chaiwala and Netaji bhajiawala,12.9119924,77.6821644,Restaurant,"Radha Reddy Layout, Bengaluru"
Paratha Chai,12.907355,77.6833562,Restaurant,"Radha Reddy Layout, Bengaluru"
Cholo Jai Kolkata,12.912043,77.6821528,Restaurant,"Radha Reddy Layout, Bengaluru"
Flavours,12.9137262,77.6895611,Restaurant,"Radha Reddy Layout, Bengaluru"
Old skool,12.9110138,77.685103,Restaurant,"Radha Reddy Layout, Bengaluru"
CHAT 2OUR,12.9099283,77.6805535,Restaurant,"Radha Reddy Layout, Bengaluru"
Plaza fast food,12.9106658,77.680781,Restaurant,"Radha Reddy Layout, Bengaluru"
Suryaram Foods(Andhra style),12.8972825,77.7183372,Restaurant,"Radha Reddy Layout, Bengaluru"
Pisces eservices Pvt Ltd,12.9083417,77.6835717,Restaurant,"Radha Reddy Layout, Bengaluru"
ChefKraft,12.909139,77.680686,Restaurant,"Radha Reddy Layout, Bengaluru"
MeatMart,12.9039418,77.7030879,Restaurant,"Radha Reddy Layout, Bengaluru"
Pragati store,12.9127524,77.6992508,Restaurant,"Radha Reddy Layout, Bengaluru"
Vinayaka Tiffin Center,12.8965877,77.681459,Restaurant,"Radha Reddy Layout, Bengaluru"
Chriz cafe,12.9043879,77.6958379,Restaurant,"Radha Reddy Layout, Bengaluru"
MMS fast food,12.9170223,77.6892722,Restaurant,"Radha Reddy Layout, Bengaluru"
Indian Paratha Company,12.9316952,77.6877136,Restaurant,"Radha Reddy Layout, Bengaluru"
NY Pizza and Waffles,12.9140268,77.677937,Restaurant,"Radha Reddy Layout, Bengaluru"
Reddy Restaurant,12.9388068,77.6969889,Restaurant,"Radha Reddy Layout, Bengaluru"
Ivy Park Venue,12.9092566,77.7051916,Restaurant,"Radha Reddy Layout, Bengaluru"
Melting Cakes,12.9044697,77.6914255,Restaurant,"Radha Reddy Layout, Bengaluru"
The Rasaganga,12.9263334,77.6782398,Restaurant,"Radha Reddy Layout, Bengaluru"
Third Wave Coffee,12.9094967,77.6871557,Restaurant,"Radha Reddy Layout, Bengaluru"
Happytizers Private Limited,12.9040464,77.7029056,Restaurant,"Radha Reddy Layout, Bengaluru"
Domino's Pizza,12.9040462,77.7029078,Restaurant,"Radha Reddy Layout, Bengaluru"
POORVA RESTAURANT,12.9486465,77.7042735,Restaurant,"Radha Reddy Layout, Bengaluru"
Swad food and chat house,12.9052671,77.6757715,Restaurant,"Radha Reddy Layout, Bengaluru"
Panchami Paradise Bar %26 Restaurant,12.8773404,77.6718327,Restaurant,"Radha Reddy Layout, Bengaluru"
REDDYS KITCHEN,12.9130008,77.6517118,Restaurant,"Radha Reddy Layout, Bengaluru"
Machi,12.9118162,77.6816645,Restaurant,"Radha Reddy Layout, Bengaluru"
Reddy's Restaurant Pure Andhra Style,12.912289,77.6342758,Restaurant,"Radha Reddy Layout, Bengaluru"
Sri Sharana Basaveshwara Khanavali,12.91109,77.6809371,Restaurant,"Radha Reddy Layout, Bengaluru"
Paratha's Kitchen,12.952271,77.7012907,Restaurant,"Radha Reddy Layout, Bengaluru"
Thalassery Restaurant,12.9566841,77.7026208,Restaurant,"Radha Reddy Layout, Bengaluru"
Ella's Petscape,12.9022354,77.6761775,Restaurant,"Radha Reddy Layout, Bengaluru"
Thalassery Restaurant,12.8487052,77.6726824,Restaurant,"Radha Reddy Layout, Bengaluru"
Ambur Star Dum Biriyani,12.9023019,77.6852189,Restaurant,"Radha Reddy Layout, Bengaluru"
Kerala Mess. SIJI's MESS,12.9373237,77.6309418,Restaurant,"Radha Reddy Layout, Bengaluru"
Green Mart,12.9044503,77.6913458,Restaurant,"Radha Reddy Layout, Bengaluru"
Radha reddy Layout,12.9045532,77.6911815,Restaurant,"Radha Reddy Layout, Bengaluru"
Thalassery Restaurant,12.8419464,77.645217,Restaurant,"Radha Reddy Layout, Bengaluru"
Royal Biriyani House,12.9829589,77.6801583,Restaurant,"Radha Reddy Layout, Bengaluru"
Mayura Sagar Restaurant,12.9703438,77.7126654,Restaurant,"Radha Reddy Layout, Bengaluru"
Royal Biryani,12.9826641,77.6802922,Restaurant,"Radha Reddy Layout, Bengaluru"
The Bier Library Brewery %26 Kitchen,12.9390885,77.6262088,Restaurant,"Radha Reddy Layout, Bengaluru"
FOOD BAE,12.8506995,77.6531772,Restaurant,"Radha Reddy Layout, Bengaluru"
Wipro SJP1 Canteen,12.9138432,77.6862569,Restaurant,"Radha Reddy Layout, Bengaluru"
Vvi Home Style Food,12.9100661,77.6867432,Restaurant,"Radha Reddy Layout, Bengaluru"
Mookambika Bar and Restaurant,12.9602227,77.6446271,Restaurant,"Radha Reddy Layout, Bengaluru"
Domino's,12.9230332,77.6464487,Restaurant,"Radha Reddy Layout, Bengaluru"
Abhee Lotus,12.906245,77.6903538,Restaurant,"Radha Reddy Layout, Bengaluru"
Reddy's Kitchen,13.0189979,77.6564302,Restaurant,"Radha Reddy Layout, Bengaluru"
Domino's Pizza,12.9128357,77.6519697,Restaurant,"Radha Reddy Layout, Bengaluru"
Meal Box,13.0190684,77.6157602,Restaurant,"Radha Reddy Layout, Bengaluru"
"Lemon Tree Hotel, Electronics City, Bangalore",12.8407175,77.6596037,Restaurant,"Radha Reddy Layout, Bengaluru"
Reddy's,12.9736279,77.635976,Restaurant,"Radha Reddy Layout, Bengaluru"
Call me chow,12.943988,77.6172559,Restaurant,"Radha Reddy Layout, Bengaluru"
Sol Sports Academy,12.9035973,77.6922511,Restaurant,"Radha Reddy Layout, Bengaluru"
Fairfield by Marriott Bengaluru Outer Ring Road,12.928069,77.682481,Restaurant,"Radha Reddy Layout, Bengaluru"
VISHWAM INSIDE OUT VILLAS,12.9041252,77.6966715,Restaurant,"Radha Reddy Layout, Bengaluru"
Radha Reddy Layout Bus Stop,12.9086947,77.6895752,Restaurant,"Radha Reddy Layout, Bengaluru"
Mana Jardin,12.9074112,77.6899151,Restaurant,"Radha Reddy Layout, Bengaluru"
Shani Anniya Fish,12.8973141,77.6816705,Restaurant,"Radha Reddy Layout, Bengaluru"
August Grand,12.9090972,77.6904703,Apartments,"Sarjapura, Bengaluru"
Mana Foliage,12.8340895,77.7427139,Apartments,"Sarjapura, Bengaluru"
Evershine Greenwood Apartments,12.8615455,77.7803816,Apartments,"Sarjapura, Bengaluru"
Sowparnika Flamenco,12.8551164,77.7854257,Apartments,"Sarjapura, Bengaluru"
Sunniva Willow,12.8528408,77.7827893,Apartments,"Sarjapura, Bengaluru"
%E0%B2%AA%E0%B3%86%E0%B2%A8%E0%B2%BF%E0%B2%A8%E0%B3%8D%E0%B2%B8%E0%B3%81%E0%B2%B2%E0%B2%BE %E0%B2%AA%E0%B2%BF%E0%B2%A8%E0%B2%BE%E0%B2%95%E0%B2%B2%E0%B3%8D%E0%B2%B8%E0%B3%8D %E0%B2%85%E0%B2%AA%E0%B2%BE%E0%B2%B0%E0%B3%8D%E0%B2%9F%E0%B3%8D%E0%B2%AE%E0%B3%86%E0%B2%82%E0%B2%9F%E0%B3%8D,12.8613519,77.7866461,Apartments,"Sarjapura, Bengaluru"
SR Sky Blue,12.8575607,77.7863537,Apartments,"Sarjapura, Bengaluru"
SNR Verity,12.855178,77.8012716,Apartments,"Sarjapura, Bengaluru"
Oceanus Viola,12.8572467,77.7864725,Apartments,"Sarjapura, Bengaluru"
Prabhavathi Grand View,12.8558557,77.7833898,Apartments,"Sarjapura, Bengaluru"
Confident Althena Apartments,12.8573779,77.7830223,Apartments,"Sarjapura, Bengaluru"
Peninsula Paramount,12.8563602,77.8017832,Apartments,"Sarjapura, Bengaluru"
Shravanthi Pragathi,12.8527817,77.7829054,Apartments,"Sarjapura, Bengaluru"
om shakthi residency,12.8580065,77.7854887,Apartments,"Sarjapura, Bengaluru"
